config_id,label,seed,train_timesteps,use_checkpoints,selection,val_learning_gain,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,net_arch,learning_gain,final_knowledge,success_rate,adaptation_accuracy,mean_episode_reward
aac591f9e6,net_arch_128-128-128,42,50000,False,final@50000,,25.7,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.43661377979849214,0.6127328072816601,0.1,0.4999982726045884,3.610452836397906
aac591f9e6,net_arch_128-128-128,0,50000,False,final@50000,,26.0,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.2232423195151306,0.46932321144675915,0.022,0.26596000000000003,3.2929320428787845
aac591f9e6,net_arch_128-128-128,1,50000,False,final@50000,,26.2,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.5165305935953733,0.6731089537099315,0.24,0.6610624840246274,2.757274639290563
aac591f9e6,net_arch_128-128-128,7,50000,False,final@50000,,26.0,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.4690040033815484,0.6333605883037541,0.22,0.6229549059633555,3.5268482001785264
aac591f9e6,net_arch_128-128-128,13,50000,False,final@50000,,25.8,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.2813392019767816,0.5064425304934037,0.014,0.13632000000000002,2.6508803841360677
aac591f9e6,net_arch_128-128-128,21,50000,False,final@50000,,25.6,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.3164858632689519,0.5275601658831724,0.046,0.36344722222222225,3.186996175770479
aac591f9e6,net_arch_128-128-128,99,50000,False,final@50000,,25.5,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.5690490281746404,0.7016561603860902,0.34,0.7610060576415,3.1787280876697035
aac591f9e6,net_arch_128-128-128,100,50000,False,final@50000,,26.3,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.5804962458413928,0.7108143429066083,0.326,0.7505816764045211,3.3492188887833336
aac591f9e6,net_arch_128-128-128,200,50000,False,final@50000,,26.4,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.43618200011283126,0.6130534390656543,0.154,0.5604231660856599,3.1968361860724515
aac591f9e6,net_arch_128-128-128,314,50000,False,final@50000,,26.2,0.0005,64,100000,2000,0.3,0.05,"[128, 128, 128]",0.3115806039679555,0.5226502343890894,0.092,0.32356,3.3950757358972807
