config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline,z_mean_episode_reward,z_success_rate,z_learning_gain,z_final_knowledge,z_adaptation_accuracy,balanced_score,rank_by_reward,rank_by_mastery,rank_balanced
6bbec22c5aa7,42,50000,1000,30.4,0.0005,32,50000,2000,0.2,0.05,3.2418261985242225,0.043,0.3010040772861294,0.513254426363171,0.4316785926651989,0.0042393094554268,0.6360177806255256,0.5750609162990586,0.1747032779257706,0.3570541828521084,0.4333426775059069,1.4711468559626786,False,"{'hint': 0.0, 'scaffold': 0.357, 'encouragement': 0.2572, 'simplify_problem': 0.2096, 'harder_problem': 0.0763, 'break': 0.0999, 'explanation': 0.0, 'no_action': 0.0}",[],False,-0.10147643986137628,-0.7403608189196046,-0.920549551060297,-0.9342579104110602,-0.26687199239839254,-0.592703342530146,1429,1429,1869
a831934b7651,42,50000,1000,30.5,0.0005,32,100000,2000,0.2,0.05,3.2418261985242225,0.043,0.3010040772861294,0.513254426363171,0.4316785926651989,0.0042393094554268,0.6360177806255256,0.5750609162990586,0.1747032779257706,0.3570541828521084,0.4333426775059069,1.4711468559626786,False,"{'hint': 0.0, 'scaffold': 0.357, 'encouragement': 0.2572, 'simplify_problem': 0.2096, 'harder_problem': 0.0763, 'break': 0.0999, 'explanation': 0.0, 'no_action': 0.0}",[],False,-0.10147643986137628,-0.7403608189196046,-0.920549551060297,-0.9342579104110602,-0.26687199239839254,-0.592703342530146,1430,1430,1870
ed61cb9343dd,42,50000,1000,32.7,0.0005,256,10000,2000,0.1,0.1,3.3033035080484647,0.023,0.288026664235599,0.5067957097498769,0.4496648175591444,0.0041081754104882,0.6435833800336243,0.5806453946848257,0.1810631281788506,0.3883996477463773,0.4525458329997598,1.5701305100045158,False,"{'hint': 0.0056, 'scaffold': 0.4092, 'encouragement': 0.1723, 'simplify_problem': 0.1484, 'harder_problem': 0.0377, 'break': 0.0296, 'explanation': 0.0106, 'no_action': 0.1866}",[],False,0.14216773024203522,-0.8942749040330258,-1.0339833214647212,-1.016358090505853,-0.17029850693189796,-0.5945494185386926,1198,1198,1871
d85709d54b8b,42,50000,1000,30.8,0.0003,64,10000,1000,0.3,0.01,3.127553216205896,0.041,0.3224980412372535,0.5305537931728987,0.4372741328547229,0.0045856986030326,0.613671859356854,0.5599649575312179,0.1897130565589654,0.2477674101958271,0.6230827760201834,1.4160320500957424,False,"{'hint': 0.1859, 'scaffold': 0.3983, 'encouragement': 0.0, 'simplify_problem': 0.1291, 'harder_problem': 0.0389, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.2477}",[],False,-0.5543580990890232,-0.7557522274309466,-0.7326737885782564,-0.7143564631667061,-0.23682784348129088,-0.5987936843492447,1783,1783,1872
e407c426e911,42,50000,1000,31.1,0.0003,32,50000,5000,0.1,0.05,3.328910049426974,0.047,0.3239061181537721,0.5283461604839496,0.2827209811760787,0.0045414946726944,0.52528933562933,0.5626126332456196,0.1889298868726087,0.3536101878178687,0.3989227503904529,1.7705326903107983,False,"{'hint': 0.1166, 'scaffold': 0.2635, 'encouragement': 0.0003, 'simplify_problem': 0.0605, 'harder_problem': 0.0188, 'break': 0.1493, 'explanation': 0.187, 'no_action': 0.204}",[],False,0.24365044917796091,-0.7095780018969203,-0.7203659832369126,-0.7424188557746765,-1.0666704944793213,-0.5990765772419739,1099,1099,1873
fc796f00775c,42,50000,1000,31.3,0.0003,32,100000,5000,0.1,0.05,3.328910049426974,0.047,0.3239061181537721,0.5283461604839496,0.2827209811760787,0.0045414946726944,0.52528933562933,0.5626126332456196,0.1889298868726087,0.3536101878178687,0.3989227503904529,1.7705326903107983,False,"{'hint': 0.1166, 'scaffold': 0.2635, 'encouragement': 0.0003, 'simplify_problem': 0.0605, 'harder_problem': 0.0188, 'break': 0.1493, 'explanation': 0.187, 'no_action': 0.204}",[],False,0.24365044917796091,-0.7095780018969203,-0.7203659832369126,-0.7424188557746765,-1.0666704944793213,-0.5990765772419739,1100,1100,1874
dcf7703de353,42,50000,1000,31.3,0.0003,256,10000,500,0.5,0.1,3.3044266981248493,0.022,0.3010357009125838,0.5164454892649168,0.4005578919631094,0.0043003632961415,0.5900150075037519,0.5722906348977548,0.1698153866904601,0.4137068534267133,0.3972786393196598,1.6345398005557452,False,"{'hint': 0.0001, 'scaffold': 0.3683, 'encouragement': 0.2278, 'simplify_problem': 0.1239, 'harder_problem': 0.0289, 'break': 0.159, 'explanation': 0.0651, 'no_action': 0.027}",[],False,0.14661910776891296,-0.9019706082886968,-0.9202731333205966,-0.8936946136118332,-0.4339684539783908,-0.600657540286121,1195,1195,1875
a1f1349d3940,42,50000,1000,29.9,0.0003,32,10000,500,0.5,0.01,2.767858131580086,0.109,0.3745549650837034,0.566660769986451,0.4326948927911086,0.0053114419514025,0.2908886930042471,0.5744236944649733,0.220899229700213,0.5529088869300425,0.4469909447872425,1.396558655025683,False,"{'hint': 0.0105, 'scaffold': 0.2405, 'encouragement': 0.1937, 'simplify_problem': 0.0001, 'harder_problem': 0.196, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.3592}",[],False,-1.9798858435875675,-0.2324443380453147,-0.27765142591118813,-0.2553814877095886,-0.26141516941203174,-0.6013556529331382,2217,2217,1876
b6a2d33c74b3,42,50000,1000,31.1,0.0001,128,100000,2000,0.1,0.1,3.2053063550112193,0.028,0.3030605861760637,0.51654614952034,0.4560957763975155,0.0043022053340556,0.6722092162394702,0.5743912984190417,0.1787807391972012,0.3014386617844208,0.4561298197170699,1.5140411875126598,False,"{'hint': 0.0, 'scaffold': 0.4103, 'encouragement': 0.2182, 'simplify_problem': 0.2013, 'harder_problem': 0.0458, 'break': 0.0034, 'explanation': 0.0411, 'no_action': 0.0798}",[],False,-0.24621027798621234,-0.8557963827546704,-0.902573891632093,-0.8924150675977515,-0.1357687424273901,-0.6065528724796234,1559,1559,1877
f401d4d856bb,42,50000,1000,31.3,0.0001,128,50000,2000,0.1,0.1,3.2053063550112193,0.028,0.3030605861760637,0.51654614952034,0.4560957763975155,0.0043022053340556,0.6722092162394702,0.5743912984190417,0.1787807391972012,0.3014386617844208,0.4561298197170699,1.5140411875126598,False,"{'hint': 0.0, 'scaffold': 0.4103, 'encouragement': 0.2182, 'simplify_problem': 0.2013, 'harder_problem': 0.0458, 'break': 0.0034, 'explanation': 0.0411, 'no_action': 0.0798}",[],False,-0.24621027798621234,-0.8557963827546704,-0.902573891632093,-0.8924150675977515,-0.1357687424273901,-0.6065528724796234,1560,1560,1878
613e1868d3f9,42,50000,1000,32.7,0.0005,256,100000,5000,0.1,0.05,3.2134267381856114,0.036,0.2990006262324836,0.5126589913357777,0.4503825473409924,0.0042262022138588,0.6645047641924894,0.5744413271418551,0.176510480676738,0.3273881015293458,0.4501361197854111,1.505531232990981,False,"{'hint': 0.0, 'scaffold': 0.3712, 'encouragement': 0.239, 'simplify_problem': 0.2225, 'harder_problem': 0.0789, 'break': 0.0692, 'explanation': 0.0, 'no_action': 0.0192}",[],False,-0.21402793242233722,-0.7942307487093019,-0.938061439288781,-0.9418268015562624,-0.1664447984930858,-0.6109183440939537,1531,1531,1879
5aaf0b0e948f,42,50000,1000,32.7,0.0005,256,50000,5000,0.1,0.05,3.2134267381856114,0.036,0.2990006262324836,0.5126589913357777,0.4503825473409924,0.0042262022138588,0.6645047641924894,0.5744413271418551,0.176510480676738,0.3273881015293458,0.4501361197854111,1.505531232990981,False,"{'hint': 0.0, 'scaffold': 0.3712, 'encouragement': 0.239, 'simplify_problem': 0.2225, 'harder_problem': 0.0789, 'break': 0.0692, 'explanation': 0.0, 'no_action': 0.0192}",[],False,-0.21402793242233722,-0.7942307487093019,-0.938061439288781,-0.9418268015562624,-0.1664447984930858,-0.6109183440939537,1532,1532,1880
eab36742de7b,42,50000,1000,31.6,0.001,128,10000,2000,0.1,0.05,3.168061099161064,0.091,0.364743589986536,0.5567174041897494,0.1920868945709913,0.0051102947962252,0.3954941423851006,0.5556420645091867,0.2120427353719793,0.2125763492540302,0.5650345449083809,1.6519232564891593,False,"{'hint': 0.373, 'scaffold': 0.1569, 'encouragement': 0.1159, 'simplify_problem': 0.0, 'harder_problem': 0.035, 'break': 0.0554, 'explanation': 0.2224, 'no_action': 0.0414}",[],False,-0.39381903839108895,-0.3709670146473938,-0.3634112969879806,-0.38177689588979746,-1.5533123382867902,-0.6126573168406102,1682,1682,1881
2821a8d94944,42,50000,1000,31.2,0.0005,128,50000,2000,0.5,0.05,3.3520304292358047,0.028,0.3044582882864961,0.518178749012753,0.3343653937835297,0.0043379102853812,0.5856994113171279,0.5778744917636951,0.1796403146623971,0.3964999399303192,0.3186896800288334,1.5900867437494164,False,"{'hint': 0.0016, 'scaffold': 0.3092, 'encouragement': 0.2517, 'simplify_problem': 0.0973, 'harder_problem': 0.0079, 'break': 0.0021, 'explanation': 0.1875, 'no_action': 0.1427}",[],False,0.3352801218912228,-0.8557963827546704,-0.8903567710340788,-0.8716622276180742,-0.7893760116303824,-0.6143822542291966,991,991,1882
65746488bd2a,42,50000,1000,31.1,0.0005,128,100000,2000,0.5,0.05,3.3520304292358047,0.028,0.3044582882864961,0.518178749012753,0.3343653937835297,0.0043379102853812,0.5856994113171279,0.5778744917636951,0.1796403146623971,0.3964999399303192,0.3186896800288334,1.5900867437494164,False,"{'hint': 0.0016, 'scaffold': 0.3092, 'encouragement': 0.2517, 'simplify_problem': 0.0973, 'harder_problem': 0.0079, 'break': 0.0021, 'explanation': 0.1875, 'no_action': 0.1427}",[],False,0.3352801218912228,-0.8557963827546704,-0.8903567710340788,-0.8716622276180742,-0.7893760116303824,-0.6143822542291966,990,990,1883
dad44392a6b0,42,50000,1000,31.0,0.0003,64,10000,1000,0.3,0.1,3.4445818708749885,0.024,0.297651950265739,0.5148705678259119,0.2900671135430916,0.0042686782777211,0.4209936570822578,0.5798992120820452,0.1810645300478005,0.5432699041559117,0.3190267523060607,1.6471535119155547,False,"{'hint': 0.0298, 'scaffold': 0.2893, 'encouragement': 0.2497, 'simplify_problem': 0.0014, 'harder_problem': 0.0, 'break': 0.1155, 'explanation': 0.1363, 'no_action': 0.1781}",[],False,0.7020759261409402,-0.8865791997773547,-0.9498500291538019,-0.9137142771950462,-1.0272268862978466,-0.6150588932566219,582,582,1884
93d54d5d9ea9,42,50000,1000,30.8,0.001,64,10000,2000,0.1,0.05,3.2393951292157035,0.125,0.3136595165143886,0.5200668451023519,0.2581515765872249,0.004387752465859,0.3497239233008734,0.5755594695481346,0.1916990270115862,0.5353077000301174,0.3165947194056822,1.883485640711819,False,"{'hint': 0.0604, 'scaffold': 0.1603, 'encouragement': 0.1433, 'simplify_problem': 0.001, 'harder_problem': 0.0959, 'break': 0.1505, 'explanation': 0.1471, 'no_action': 0.2414}",[],False,-0.11111114685688035,-0.10931306995457778,-0.8099301092504497,-0.8476616345786954,-1.1985910643027764,-0.6153214049886759,1440,1440,1885
54a85a915c7c,42,50000,1000,31.9,0.001,128,50000,2000,0.1,0.05,3.2014750347861938,0.055,0.3225278075577453,0.5271225045990018,0.3543660666788294,0.0045170835797993,0.6596984441641136,0.5530372010964768,0.1655362540531024,0.247952584049178,0.3541378827015878,1.6328097152653425,False,"{'hint': 0.0, 'scaffold': 0.2624, 'encouragement': 0.0173, 'simplify_problem': 0.2145, 'harder_problem': 0.0917, 'break': 0.2284, 'explanation': 0.1835, 'no_action': 0.0023}",[],False,-0.2613943978484952,-0.6480123678515519,-0.7324136052927817,-0.7579733961800383,-0.6819863451181766,-0.6163560224582088,1579,1579,1886
6ece22e59cdc,42,50000,1000,31.9,0.001,128,100000,2000,0.1,0.05,3.2014750347861938,0.055,0.3225278075577453,0.5271225045990018,0.3543660666788294,0.0045170835797993,0.6596984441641136,0.5530372010964768,0.1655362540531024,0.247952584049178,0.3541378827015878,1.6328097152653425,False,"{'hint': 0.0, 'scaffold': 0.2624, 'encouragement': 0.0173, 'simplify_problem': 0.2145, 'harder_problem': 0.0917, 'break': 0.2284, 'explanation': 0.1835, 'no_action': 0.0023}",[],False,-0.2613943978484952,-0.6480123678515519,-0.7324136052927817,-0.7579733961800383,-0.6819863451181766,-0.6163560224582088,1580,1580,1887
0d64a3fb83c0,42,50000,1000,31.0,0.001,64,10000,2000,0.1,0.01,3.2071095156868994,0.041,0.297224147679222,0.5105821755739357,0.4485680579952263,0.0041861376513615,0.6519283912050943,0.5681949072484342,0.1753473916381902,0.3354359405663022,0.4733469502182706,1.5704453521721249,False,"{'hint': 0.011, 'scaffold': 0.4169, 'encouragement': 0.0385, 'simplify_problem': 0.1858, 'harder_problem': 0.0455, 'break': 0.1982, 'explanation': 0.0054, 'no_action': 0.0987}",[],False,-0.23906407087680814,-0.7557522274309466,-0.9535893923218257,-0.9682263106661648,-0.17618734099412167,-0.6185638684579733,1549,1549,1888
9c897889b4b8,42,50000,1000,31.5,0.001,128,50000,500,0.3,0.05,3.3066238796993455,0.022,0.3047987842608715,0.5192665755365262,0.3653118181818182,0.0043551574588207,0.4602352282273872,0.5666590650004304,0.1834400887985668,0.4333319998399808,0.5428251390166821,1.4643121848171488,False,"{'hint': 0.1794, 'scaffold': 0.3614, 'encouragement': 0.0036, 'simplify_problem': 0.0216, 'harder_problem': 0.0021, 'break': 0.2365, 'explanation': 0.0022, 'no_action': 0.1932}",[],False,0.1553268811803944,-0.9019706082886968,-0.8873805428728471,-0.8578342864246417,-0.6232152922748655,-0.6230147697361315,1186,1186,1889
fc2b4ef3d721,42,50000,1000,31.2,0.001,128,100000,500,0.3,0.05,3.3066238796993455,0.022,0.3047987842608715,0.5192665755365262,0.3653118181818182,0.0043551574588207,0.4602352282273872,0.5666590650004304,0.1834400887985668,0.4333319998399808,0.5428251390166821,1.4643121848171488,False,"{'hint': 0.1794, 'scaffold': 0.3614, 'encouragement': 0.0036, 'simplify_problem': 0.0216, 'harder_problem': 0.0021, 'break': 0.2365, 'explanation': 0.0022, 'no_action': 0.1932}",[],False,0.1553268811803944,-0.9019706082886968,-0.8873805428728471,-0.8578342864246417,-0.6232152922748655,-0.6230147697361315,1187,1187,1890
5d5d88276eca,42,50000,1000,31.6,0.0003,64,10000,5000,0.2,0.01,3.321973706213946,0.028,0.2849689279280841,0.5028550596584698,0.4142054545454546,0.0040268877488944,0.6251750210025203,0.5654005590617631,0.1635334935730928,0.4347921750610073,0.4168500220026403,1.6488762619874608,False,"{'hint': 0.0027, 'scaffold': 0.3773, 'encouragement': 0.105, 'simplify_problem': 0.1331, 'harder_problem': 0.0369, 'break': 0.2214, 'explanation': 0.0153, 'no_action': 0.1085}",[],False,0.21616063872969643,-0.8557963827546704,-1.0607105711032567,-1.0664497885266577,-0.36069055967479796,-0.6254973326659373,1121,1121,1891
2217d2fee5ba,42,50000,1000,30.9,0.0005,32,100000,1000,0.1,0.01,3.3511556936849725,0.03,0.2978828166898974,0.5156765228858549,0.3379800757575758,0.0042835191499762,0.4333093294927188,0.5774445506991617,0.1912796153759317,0.554928788606177,0.3379740758521363,1.2689767236982377,False,"{'hint': 0.0, 'scaffold': 0.3367, 'encouragement': 0.0, 'simplify_problem': 0.0071, 'harder_problem': 0.0012, 'break': 0.13, 'explanation': 0.1, 'no_action': 0.4249}",[],False,0.3318134084160919,-0.8404049742433283,-0.9478320577098701,-0.9034693540111695,-0.7699676900317766,-0.6259721335160104,998,998,1892
ee06798f1b40,42,50000,1000,30.8,0.0005,32,50000,1000,0.1,0.01,3.3511556936849725,0.03,0.2978828166898974,0.5156765228858549,0.3379800757575758,0.0042835191499762,0.4333093294927188,0.5774445506991617,0.1912796153759317,0.554928788606177,0.3379740758521363,1.2689767236982377,False,"{'hint': 0.0, 'scaffold': 0.3367, 'encouragement': 0.0, 'simplify_problem': 0.0071, 'harder_problem': 0.0012, 'break': 0.13, 'explanation': 0.1, 'no_action': 0.4249}",[],False,0.3318134084160919,-0.8404049742433283,-0.9478320577098701,-0.9034693540111695,-0.7699676900317766,-0.6259721335160104,997,997,1893
338dbe5fafcc,42,50000,1000,30.8,0.0003,64,50000,2000,0.5,0.01,3.2730172863205436,0.053,0.3063624201295071,0.5163089230115488,0.3453802498927498,0.0043001259254255,0.5586032915548793,0.5743866206937007,0.1695825020043905,0.4257998638529612,0.351659792575982,1.6330070648158217,False,"{'hint': 0.0064, 'scaffold': 0.1982, 'encouragement': 0.2593, 'simplify_problem': 0.2215, 'harder_problem': 0.147, 'break': 0.1651, 'explanation': 0.001, 'no_action': 0.0015}",[],False,0.022138707899125268,-0.663403776362894,-0.8737130182723502,-0.8954305798521395,-0.7302339152398623,-0.6281285163656241,1326,1326,1894
5dee79169f8d,42,50000,1000,31.0,0.0003,64,100000,2000,0.5,0.01,3.2730172863205436,0.053,0.3063624201295071,0.5163089230115488,0.3453802498927498,0.0043001259254255,0.5586032915548793,0.5743866206937007,0.1695825020043905,0.4257998638529612,0.351659792575982,1.6330070648158217,False,"{'hint': 0.0064, 'scaffold': 0.1982, 'encouragement': 0.2593, 'simplify_problem': 0.2215, 'harder_problem': 0.147, 'break': 0.1651, 'explanation': 0.001, 'no_action': 0.0015}",[],False,0.022138707899125268,-0.663403776362894,-0.8737130182723502,-0.8954305798521395,-0.7302339152398623,-0.6281285163656241,1325,1325,1895
eb6d3d779af2,42,50000,1000,32.3,0.0005,128,10000,500,0.2,0.01,3.223855878972867,0.093,0.3255773388811575,0.5273236863129686,0.2642696329655054,0.0045217457598575,0.6153122121199984,0.5725864774649541,0.1840924259210436,0.2911042576200585,0.2639484119037129,1.638910865091208,False,"{'hint': 0.0, 'scaffold': 0.0382, 'encouragement': 0.0975, 'simplify_problem': 0.3133, 'harder_problem': 0.2257, 'break': 0.0004, 'explanation': 0.1317, 'no_action': 0.1932}",[],False,-0.17269562019744228,-0.35557560613605166,-0.7057580742840881,-0.7554160684727886,-1.1657413678147737,-0.6310373473810289,1498,1498,1896
1fe37a3666fc,42,50000,1000,31.6,0.0003,256,50000,1000,0.5,0.01,3.322632106220711,0.084,0.3102892950153597,0.520345099217777,0.2422428682951853,0.0043846237912298,0.5262704392433473,0.5780775107158697,0.1946422157643212,0.4198661429945495,0.2572739660147483,1.697641129629285,False,"{'hint': 0.0157, 'scaffold': 0.125, 'encouragement': 0.0622, 'simplify_problem': 0.1274, 'harder_problem': 0.1166, 'break': 0.0, 'explanation': 0.1955, 'no_action': 0.3577}",[],False,0.21876998068831136,-0.42483694443709114,-0.839388748676069,-0.8441245986075707,-1.284009734317803,-0.6347180090700445,1119,1119,1897
e47a9fb9840e,42,50000,1000,31.2,0.0003,256,100000,1000,0.5,0.01,3.322632106220711,0.084,0.3102892950153597,0.520345099217777,0.2422428682951853,0.0043846237912298,0.5262704392433473,0.5780775107158697,0.1946422157643212,0.4198661429945495,0.2572739660147483,1.697641129629285,False,"{'hint': 0.0157, 'scaffold': 0.125, 'encouragement': 0.0622, 'simplify_problem': 0.1274, 'harder_problem': 0.1166, 'break': 0.0, 'explanation': 0.1955, 'no_action': 0.3577}",[],False,0.21876998068831136,-0.42483694443709114,-0.839388748676069,-0.8441245986075707,-1.284009734317803,-0.6347180090700445,1118,1118,1898
7e7c9d8d5fc2,42,50000,1000,31.3,0.0001,64,100000,2000,0.5,0.05,3.0603317881013523,0.027,0.3077607955382886,0.52041180613755,0.521432184485265,0.0043794664171697,0.6833006522870063,0.5724808978227026,0.1841199514727013,0.2383448717435671,0.5089439353315459,1.4116305482931848,False,"{'hint': 0.0387, 'scaffold': 0.4594, 'encouragement': 0.2209, 'simplify_problem': 0.2097, 'harder_problem': 0.0108, 'break': 0.0094, 'explanation': 0.043, 'no_action': 0.0081}",[],False,-0.8207671073954027,-0.8634920870103415,-0.8614900124667029,-0.8432766514913193,0.2150422084030551,-0.6347967299921422,1910,1910,1899
950065e9cc78,42,50000,1000,30.4,0.0001,64,50000,2000,0.5,0.05,3.0603317881013523,0.027,0.3077607955382886,0.52041180613755,0.521432184485265,0.0043794664171697,0.6833006522870063,0.5724808978227026,0.1841199514727013,0.2383448717435671,0.5089439353315459,1.4116305482931848,False,"{'hint': 0.0387, 'scaffold': 0.4594, 'encouragement': 0.2209, 'simplify_problem': 0.2097, 'harder_problem': 0.0108, 'break': 0.0094, 'explanation': 0.043, 'no_action': 0.0081}",[],False,-0.8207671073954027,-0.8634920870103415,-0.8614900124667029,-0.8432766514913193,0.2150422084030551,-0.6347967299921422,1909,1909,1900
ba2747dfaba7,42,50000,1000,30.9,0.0003,64,10000,500,0.2,0.1,2.867782079563373,0.126,0.4121171020694602,0.5874267015287119,0.1918255377627848,0.0057399937355887,0.306784186961672,0.5425565916929984,0.2134755759725962,0.2223984580480655,0.5332985323348124,1.521555000762109,False,"{'hint': 0.3413, 'scaffold': 0.0734, 'encouragement': 0.0, 'simplify_problem': 0.0069, 'harder_problem': 0.1186, 'break': 0.2224, 'explanation': 0.2374, 'no_action': 0.0}",[],False,-1.5838716463455078,-0.10161736569890671,0.05067401199785017,0.008585306552069107,-1.5547156420966628,-0.6361890671182315,2148,2148,1901
b79d70596a5a,42,50000,1000,33.7,0.0001,32,50000,2000,0.5,0.01,3.278521037901637,0.054,0.3302437777089732,0.5325646603095876,0.2530165512214806,0.0046261479128823,0.6227472967561073,0.5684520795614424,0.1759645763636738,0.2779335202242691,0.2532839407288746,1.6881530394739577,False,"{'hint': 0.0, 'scaffold': 0.1381, 'encouragement': 0.2397, 'simplify_problem': 0.2165, 'harder_problem': 0.1152, 'break': 0.0083, 'explanation': 0.2523, 'no_action': 0.0299}",[],False,0.04395093417916542,-0.6557080721072229,-0.6649693786835346,-0.688795262087061,-1.2261625697439054,-0.6383368696885118,1300,1300,1902
ef706eee6df5,42,50000,1000,33.9,0.0001,32,100000,2000,0.5,0.01,3.278521037901637,0.054,0.3302437777089732,0.5325646603095876,0.2530165512214806,0.0046261479128823,0.6227472967561073,0.5684520795614424,0.1759645763636738,0.2779335202242691,0.2532839407288746,1.6881530394739577,False,"{'hint': 0.0, 'scaffold': 0.1381, 'encouragement': 0.2397, 'simplify_problem': 0.2165, 'harder_problem': 0.1152, 'break': 0.0083, 'explanation': 0.2523, 'no_action': 0.0299}",[],False,0.04395093417916542,-0.6557080721072229,-0.6649693786835346,-0.688795262087061,-1.2261625697439054,-0.6383368696885118,1299,1299,1903
2c3d851eaa8b,42,50000,1000,31.1,0.0005,64,10000,5000,0.1,0.1,3.155987678997014,0.074,0.3258966769791384,0.5286508053647485,0.3311256914644334,0.0045483232231446,0.6555853726919534,0.5578581261901862,0.1699250302282637,0.2365923018384267,0.3308767573196619,1.7055655536934835,False,"{'hint': 0.0, 'scaffold': 0.1366, 'encouragement': 0.076, 'simplify_problem': 0.3239, 'harder_problem': 0.1943, 'break': 0.1564, 'explanation': 0.1086, 'no_action': 0.0042}",[],False,-0.44166788634725795,-0.5017939869938017,-0.7029667841905459,-0.7385463527564965,-0.8067709539639644,-0.6383491928504134,1723,1723,1904
3bea0ad67192,42,50000,1000,32.4,0.0005,256,10000,2000,0.2,0.1,3.2497442448444938,0.059,0.319789813680724,0.5307903531592929,0.2874196018969966,0.0045910787948142,0.356803844998498,0.5808903198648483,0.2048356720793185,0.5594072293982177,0.2945028537098227,1.5169180569106198,False,"{'hint': 0.0072, 'scaffold': 0.238, 'encouragement': 0.1749, 'simplify_problem': 0.0001, 'harder_problem': 0.0493, 'break': 0.0075, 'explanation': 0.146, 'no_action': 0.377}",[],False,-0.07009598682150908,-0.6172295508288677,-0.7563460306232721,-0.711349423432805,-1.0414421776657756,-0.6392926338744459,1392,1392,1905
1544d3659282,42,50000,1000,30.8,0.001,32,10000,5000,0.1,0.05,3.1697704016092274,0.03,0.2949203181749557,0.5104735506045739,0.4733183824501124,0.0041806138113636,0.6814998599383729,0.5652872354665165,0.1676514837692261,0.3165592860858778,0.4422946096282364,1.5054327847779587,False,"{'hint': 0.0, 'scaffold': 0.4227, 'encouragement': 0.1269, 'simplify_problem': 0.1738, 'harder_problem': 0.0196, 'break': 0.1895, 'explanation': 0.0674, 'no_action': 0.0001}",[],False,-0.3870448060822682,-0.8404049742433283,-0.9737268469917458,-0.9696071003928792,-0.043295357649714414,-0.6428158170719872,1673,1673,1906
27f17b0b225b,42,50000,1000,30.0,0.001,64,10000,2000,0.5,0.05,3.425499308282683,0.019,0.2734455477635749,0.4955018663000207,0.370335,0.0038794958350289,0.5394015760630425,0.5810910929326234,0.1704566327363586,0.5309012360494421,0.3710148405936238,1.6273997828929474,False,"{'hint': 0.0104, 'scaffold': 0.3515, 'encouragement': 0.2575, 'simplify_problem': 0.0787, 'harder_problem': 0.009, 'break': 0.1427, 'explanation': 0.0194, 'no_action': 0.1307}",[],False,0.6264487530875171,-0.9250577210557099,-1.1614348414007494,-1.1599201380010251,-0.5962443086930332,-0.6432416512126002,679,679,1907
140fc8ae0bdd,42,50000,1000,31.7,0.001,128,10000,5000,0.1,0.01,3.4114000082916474,0.059,0.2686728242614701,0.4902037853558411,0.3395365159135071,0.0037785934953355,0.5437103202419339,0.582559519004742,0.1735878776911686,0.5247842021990347,0.3391079689972161,1.759462095131941,False,"{'hint': 0.0001, 'scaffold': 0.2659, 'encouragement': 0.1523, 'simplify_problem': 0.1267, 'harder_problem': 0.0731, 'break': 0.1619, 'explanation': 0.0095, 'no_action': 0.2105}",[],False,0.5705710272738937,-0.6172295508288677,-1.2031525566213053,-1.2272668611532098,-0.761610691736437,-0.6477377266131852,740,740,1908
6c7d6a35bfe6,42,50000,1000,31.8,0.001,256,10000,5000,0.1,0.1,3.2794610414252756,0.028,0.281941905912536,0.5025769803186915,0.4255958499045051,0.0040228543627503,0.6228114057028514,0.5765901291410903,0.1799189442923962,0.4127863931965982,0.4388394197098549,1.535120418020103,False,"{'hint': 0.0118, 'scaffold': 0.3763, 'encouragement': 0.1389, 'simplify_problem': 0.146, 'harder_problem': 0.0507, 'break': 0.009, 'explanation': 0.0024, 'no_action': 0.2649}",[],False,0.047676314814453495,-0.8557963827546704,-1.0871693513689267,-1.0699846028316309,-0.2995320793849636,-0.6529612203051476,1297,1297,1909
339f077bde8e,42,50000,1000,31.1,0.0001,64,10000,1000,0.3,0.1,2.983161925006026,0.074,0.357284696404843,0.5515039259828717,0.3393433147553594,0.0050060900094652,0.684657440970901,0.5491243916381845,0.1856273777376794,0.0098331764564516,0.4768389642120441,1.6124775763884045,False,"{'hint': 0.1376, 'scaffold': 0.2045, 'encouragement': 0.0, 'simplify_problem': 0.2938, 'harder_problem': 0.1348, 'break': 0.0043, 'explanation': 0.2196, 'no_action': 0.0056}",[],False,-1.126603315849524,-0.5017939869938017,-0.4286084529020567,-0.44804818867634205,-0.7626480472320178,-0.6535403983307485,2046,2046,1910
153abb920538,42,50000,1000,32.2,0.001,256,100000,5000,0.1,0.05,3.360369479014049,0.04,0.3194620551216027,0.5274130401604371,0.2273374288983328,0.0045235351988663,0.5362077942884608,0.5616409520483385,0.1660209730586788,0.3977450234309288,0.2248367845556134,1.6058867650114357,False,"{'hint': 0.0, 'scaffold': 0.2074, 'encouragement': 0.1874, 'simplify_problem': 0.0835, 'harder_problem': 0.0175, 'break': 0.2104, 'explanation': 0.2939, 'no_action': 0.0}",[],False,0.36832907732526193,-0.7634479316866176,-0.7592109228016044,-0.7542802442202999,-1.3640415499684682,-0.6545303142703457,954,954,1911
